kənsɪst	kənsɪstɪŋ	V;V.PTCP;PRS	consist	consisting
kənsɪst	kənsɪsts	V;3;SG;PRS	consist	consists
kənsɪst	kənsɪst	V;NFIN	consist	consist
kənsʌlt	kənsʌltɪd	V;PST	consult	consulted
kənsʌlt	kənsʌltɪd	V;V.PTCP;PST	consult	consulted
kənsʌlt	kənsʌltɪŋ	V;V.PTCP;PRS	consult	consulting
kənsʌlt	kənsʌlts	V;3;SG;PRS	consult	consults
kənsʌlt	kənsʌlt	V;NFIN	consult	consult
kənteɪn	kənteɪnd	V;PST	contain	contained
kənteɪn	kənteɪnd	V;V.PTCP;PST	contain	contained
kənteɪn	kənteɪnɪŋ	V;V.PTCP;PRS	contain	containing
kənteɪn	kənteɪnz	V;3;SG;PRS	contain	contains
kənteɪn	kənteɪn	V;NFIN	contain	contain
kəntækt	kəntæktɪd	V;PST	contact	contacted
kəntækt	kəntæktɪd	V;V.PTCP;PST	contact	contacted
kəntækt	kəntæktɪŋ	V;V.PTCP;PRS	contact	contacting
kəntækt	kəntækts	V;3;SG;PRS	contact	contacts
kəntækt	kəntækt	V;NFIN	contact	contact
kəntɛkst	kəntɛkstɪd	V;PST	context	contexted
kəntɛkst	kəntɛkstɪd	V;V.PTCP;PST	context	contexted
kəntɛkst	kəntɛkstɪŋ	V;V.PTCP;PRS	context	contexting
kəntɛkst	kəntɛksts	V;3;SG;PRS	context	contexts
kəntɛkst	kəntɛkst	V;NFIN	context	context
kəntɛnd	kəntɛndɪd	V;PST	contend	contended
kəntɛnd	kəntɛndɪd	V;V.PTCP;PST	contend	contended
kəntɛnd	kəntɛndɪŋ	V;V.PTCP;PRS	contend	contending
kəntɛnd	kəntɛndz	V;3;SG;PRS	contend	contends
kəntɛnd	kəntɛnd	V;NFIN	contend	contend
kəntɛnt	kəntɛntɪd	V;PST	content	contented
kəntɛnt	kəntɛntɪd	V;V.PTCP;PST	content	contented
kəntɛnt	kəntɛntɪŋ	V;V.PTCP;PRS	content	contenting
kəntɛnt	kəntɛnts	V;3;SG;PRS	content	contents
kəntɛnt	kəntɛnt	V;NFIN	content	content
kəntɛst	kəntɛstɪd	V;PST	contest	contested
kəntɛst	kəntɛstɪd	V;V.PTCP;PST	contest	contested
kəntɛst	kəntɛstɪŋ	V;V.PTCP;PRS	contest	contesting
kəntɛst	kəntɛsts	V;3;SG;PRS	contest	contests
kəntɛst	kəntɛst	V;NFIN	contest	contest
kəntɪnju	kəntɪnjuːd	V;PST	continue	continued
kəntɪnju	kəntɪnjuːd	V;V.PTCP;PST	continue	continued
kəntɪnju	kəntɪnjuz	V;3;SG;PRS	continue	continues
kəntɪnju	kəntɪnju	V;NFIN	continue	continue
kəntɪnju	kəntɪnjuɪŋ	V;V.PTCP;PRS	continue	continuing
kəntɹoʊl	kəntɹoʊld	V;PST	control	controlled
kəntɹoʊl	kəntɹoʊld	V;V.PTCP;PST	control	controlled
kəntɹoʊl	kəntɹoʊlɪŋ	V;V.PTCP;PRS	control	controlling
kəntɹoʊl	kəntɹoʊlz	V;3;SG;PRS	control	controls
kəntɹoʊl	kəntɹoʊl	V;NFIN	control	control
kəntɹækt	kəntɹæktɪd	V;PST	contract	contracted
kəntɹækt	kəntɹæktɪd	V;V.PTCP;PST	contract	contracted
kəntɹækt	kəntɹæktɪŋ	V;V.PTCP;PRS	contract	contracting
kəntɹækt	kəntɹækts	V;3;SG;PRS	contract	contracts
kəntɹækt	kəntɹækt	V;NFIN	contract	contract
kəntɹæst	kəntɹæstɪd	V;PST	contrast	contrasted
kəntɹæst	kəntɹæstɪd	V;V.PTCP;PST	contrast	contrasted
kəntɹæst	kəntɹæstɪŋ	V;V.PTCP;PRS	contrast	contrasting
kəntɹæst	kəntɹæsts	V;3;SG;PRS	contrast	contrasts
kəntɹæst	kəntɹæst	V;NFIN	contrast	contrast
kəntɹɪbjut	kəntɹɪbjutɪd	V;PST	contribute	contributed
kəntɹɪbjut	kəntɹɪbjutɪd	V;V.PTCP;PST	contribute	contributed
kəntɹɪbjut	kəntɹɪbjuts	V;3;SG;PRS	contribute	contributes
kəntɹɪbjut	kəntɹɪbjut	V;NFIN	contribute	contribute
kəntɹɪbjut	kəntɹɪbjutɪŋ	V;V.PTCP;PRS	contribute	contributing
kənuː	kənoʊd	V;PST	canoe	canoed
kənuː	kənoʊd	V;V.PTCP;PST	canoe	canoed
kənuː	kənoʊɪŋ	V;V.PTCP;PRS	canoe	canoeing
kənuː	kənoʊz	V;3;SG;PRS	canoe	canoes
kənuː	kənuː	V;NFIN	canoe	canoe
kənveɪ	kənveɪd	V;PST	convey	conveyed
kənveɪ	kənveɪd	V;V.PTCP;PST	convey	conveyed
kənveɪ	kənveɪɪŋ	V;V.PTCP;PRS	convey	conveying
kənveɪ	kənveɪz	V;3;SG;PRS	convey	conveys
kənveɪ	kənveɪ	V;NFIN	convey	convey
kənveɪəns	kənveɪənst	V;PST	conveyance	conveyanced
kənveɪəns	kənveɪənst	V;V.PTCP;PST	conveyance	conveyanced
kənveɪəns	kənveɪənsɪz	V;3;SG;PRS	conveyance	conveyances
kənveɪəns	kənveɪəns	V;NFIN	conveyance	conveyance
kənveɪəns	kənveɪənsɪŋ	V;V.PTCP;PRS	conveyance	conveyancing
kənviːn	kənvɛnd	V;PST	convene	convened
kənviːn	kənvɛnd	V;V.PTCP;PST	convene	convened
kənviːn	kənviːnz	V;3;SG;PRS	convene	convenes
kənviːn	kənviːn	V;NFIN	convene	convene
kənviːn	kənvɛnɪŋ	V;V.PTCP;PRS	convene	convening
kənvɔɪ	kənvɔɪd	V;PST	convoy	convoyed
kənvɔɪ	kənvɔɪd	V;V.PTCP;PST	convoy	convoyed
kənvɔɪ	kənvɔɪɪŋ	V;V.PTCP;PRS	convoy	convoying
kənvɔɪ	kənvɔɪz	V;3;SG;PRS	convoy	convoys
kənvɔɪ	kənvɔɪ	V;NFIN	convoy	convoy
kənvɛnt	kənvɛntɪd	V;PST	convent	convented
kənvɛnt	kənvɛntɪd	V;V.PTCP;PST	convent	convented
kənvɛnt	kənvɛntɪŋ	V;V.PTCP;PRS	convent	conventing
kənvɛnt	kənvɛnts	V;3;SG;PRS	convent	convents
kənvɛnt	kənvɛnt	V;NFIN	convent	convent
kənvɝdʒ	kənvɝdʒd	V;PST	converge	converged
kənvɝdʒ	kənvɝdʒd	V;V.PTCP;PST	converge	converged
kənvɝdʒ	kənvɝdʒɪz	V;3;SG;PRS	converge	converges
kənvɝdʒ	kənvɝdʒ	V;NFIN	converge	converge
kənvɝdʒ	kənvɝdʒɪŋ	V;V.PTCP;PRS	converge	converging
kənvɝs	kənvɝst	V;PST	converse	conversed
kənvɝs	kənvɝst	V;V.PTCP;PST	converse	conversed
kənvɝs	kənvɝsɪz	V;3;SG;PRS	converse	converses
kənvɝs	kənvɝs	V;NFIN	converse	converse
kənvɝs	kənvɝsɪŋ	V;V.PTCP;PRS	converse	conversing
kənvɝt	kənvɝtɪd	V;PST	convert	converted
kənvɝt	kənvɝtɪd	V;V.PTCP;PST	convert	converted
kənvɝt	kənvɝtɪŋ	V;V.PTCP;PRS	convert	converting
kənvɝt	kənvɝts	V;3;SG;PRS	convert	converts
kənvɝt	kənvɝt	V;NFIN	convert	convert
kənvɪns	kənvɪnst	V;PST	convince	convinced
kənvɪns	kənvɪnst	V;V.PTCP;PST	convince	convinced
kənvɪns	kənvɪnsɪz	V;3;SG;PRS	convince	convinces
kənvɪns	kənvɪns	V;NFIN	convince	convince
kənvɪns	kənvɪnsɪŋ	V;V.PTCP;PRS	convince	convincing
kənæl	kəneɪld	V;PST	canal	canaled
kənæl	kəneɪld	V;V.PTCP;PST	canal	canaled
kənæl	kəneɪlɪŋ	V;V.PTCP;PRS	canal	canaling
kənæl	kənæld	V;PST	canal	canalled
kənæl	kənæld	V;V.PTCP;PST	canal	canalled
kənæl	kənælɪŋ	V;V.PTCP;PRS	canal	canalling
kənæl	kənælz	V;3;SG;PRS	canal	canals
kənæl	kənæl	V;NFIN	canal	canal
kənɛkt	kənɛktɪd	V;PST	connect	connected
kənɛkt	kənɛktɪd	V;V.PTCP;PST	connect	connected
kənɛkt	kənɛktɪŋ	V;V.PTCP;PRS	connect	connecting
kənɛkt	kənɛkts	V;3;SG;PRS	connect	connects
kənɛkt	kənɛkt	V;NFIN	connect	connect
kənɛɹi	kənɛɹid	V;PST	canary	canaried
kənɛɹi	kənɛɹid	V;V.PTCP;PST	canary	canaried
kənɛɹi	kənɛɹiz	V;3;SG;PRS	canary	canaries
kənɛɹi	kənɛɹiɪŋ	V;V.PTCP;PRS	canary	canarying
kənɛɹi	kənɛɹi	V;NFIN	canary	canary
kənɡɹætʃʊleɪt	kənɡɹætʃʊleɪtɪd	V;PST	congratulate	congratulated
kənɡɹætʃʊleɪt	kənɡɹætʃʊleɪtɪd	V;V.PTCP;PST	congratulate	congratulated
kənɡɹætʃʊleɪt	kənɡɹætʃʊleɪts	V;3;SG;PRS	congratulate	congratulates
kənɡɹætʃʊleɪt	kənɡɹætʃʊleɪt	V;NFIN	congratulate	congratulate
kənɡɹætʃʊleɪt	kənɡɹætʃʊleɪtɪŋ	V;V.PTCP;PRS	congratulate	congratulating
kəskeɪd	kəskeɪdɪd	V;PST	cascade	cascaded
kəskeɪd	kəskeɪdɪd	V;V.PTCP;PST	cascade	cascaded
kəskeɪd	kəskeɪdz	V;3;SG;PRS	cascade	cascades
kəskeɪd	kəskeɪd	V;NFIN	cascade	cascade
kəskeɪd	kəskeɪdɪŋ	V;V.PTCP;PRS	cascade	cascading
kəŋɡlɑməɹeɪt	kənɡlɑməɹeɪtɪd	V;PST	conglomerate	conglomerated
kəŋɡlɑməɹeɪt	kənɡlɑməɹeɪtɪd	V;V.PTCP;PST	conglomerate	conglomerated
kəŋɡlɑməɹeɪt	kənɡlɑməɹeɪts	V;3;SG;PRS	conglomerate	conglomerates
kəŋɡlɑməɹeɪt	kəŋɡlɑməɹeɪt	V;NFIN	conglomerate	conglomerate
kəŋɡlɑməɹeɪt	kənɡlɑməɹeɪtɪŋ	V;V.PTCP;PRS	conglomerate	conglomerating
kəɹoʊl	kəɹoʊld	V;PST	carol	caroled
kəɹoʊl	kəɹoʊld	V;V.PTCP;PST	carol	caroled
kəɹoʊl	kəɹoʊlɪŋ	V;V.PTCP;PRS	carol	caroling
kəɹoʊl	kəɹoʊld	V;PST	carol	carolled
kəɹoʊl	kəɹoʊld	V;V.PTCP;PST	carol	carolled
kəɹoʊl	kəɹɑlɪŋ	V;V.PTCP;PRS	carol	carolling
kəɹoʊl	kəɹoʊlz	V;3;SG;PRS	carol	carols
kəɹoʊl	kəɹoʊl	V;NFIN	carol	carol
kəɹæl	kəɹæld	V;PST	corral	corralled
kəɹæl	kəɹæld	V;V.PTCP;PST	corral	corralled
kəɹæl	kəɹælɪŋ	V;V.PTCP;PRS	corral	corralling
kəɹæl	kəɹælz	V;3;SG;PRS	corral	corrals
kəɹæl	kəɹæl	V;NFIN	corral	corral
kəɹɛkt	kəɹɛktɪd	V;PST	correct	corrected
kəɹɛkt	kəɹɛktɪd	V;V.PTCP;PST	correct	corrected
kəɹɛkt	kəɹɛktɪŋ	V;V.PTCP;PRS	correct	correcting
kəɹɛkt	kəɹɛkts	V;3;SG;PRS	correct	corrects
kəɹɛkt	kəɹɛkt	V;NFIN	correct	correct
kəɹɪɹ	kəɹɪɹd	V;PST	career	careered
kəɹɪɹ	kəɹɪɹd	V;V.PTCP;PST	career	careered
kəɹɪɹ	kɛɹɪəɹɪŋ	V;V.PTCP;PRS	career	careering
kəɹɪɹ	kəɹɪɹz	V;3;SG;PRS	career	careers
kəɹɪɹ	kəɹɪɹ	V;NFIN	career	career
kəɹʌpt	kəɹʌptɪd	V;PST	corrupt	corrupted
kəɹʌpt	kəɹʌptɪd	V;V.PTCP;PST	corrupt	corrupted
kəɹʌpt	kəɹʌptɪŋ	V;V.PTCP;PRS	corrupt	corrupting
kəɹʌpt	kəɹʌpts	V;3;SG;PRS	corrupt	corrupts
kəɹʌpt	kəɹʌpt	V;NFIN	corrupt	corrupt
kəʊp	koʊpt	V;PST	cope	coped
kəʊp	koʊpt	V;V.PTCP;PST	cope	coped
kəʊp	koʊps	V;3;SG;PRS	cope	copes
kəʊp	kəʊp	V;NFIN	cope	cope
kəʊp	koʊpɪŋ	V;V.PTCP;PRS	cope	coping
kəʊzi	koʊzid	V;PST	cozy	cozied
kəʊzi	koʊzid	V;V.PTCP;PST	cozy	cozied
kəʊzi	koʊziz	V;3;SG;PRS	cozy	cozies
kəʊzi	kʌziɪŋ	V;V.PTCP;PRS	cozy	cozying
kəʊzi	kəʊzi	V;NFIN	cozy	cozy
kəʊɛksɪst	kəʊksɪstɪd	V;PST	coexist	coexisted
kəʊɛksɪst	kəʊksɪstɪd	V;V.PTCP;PST	coexist	coexisted
kəʊɛksɪst	kəʊksɪstɪŋ	V;V.PTCP;PRS	coexist	coexisting
kəʊɛksɪst	kəʊɛksɪsts	V;3;SG;PRS	coexist	coexists
kəʊɛksɪst	kəʊɛksɪst	V;NFIN	coexist	coexist
kəʊɪnsaɪd	kəʊɪnsaɪdɪd	V;PST	coincide	coincided
kəʊɪnsaɪd	kəʊɪnsaɪdɪd	V;V.PTCP;PST	coincide	coincided
kəʊɪnsaɪd	kəʊɪnsaɪdz	V;3;SG;PRS	coincide	coincides
kəʊɪnsaɪd	kəʊɪnsaɪd	V;NFIN	coincide	coincide
kəʊɪnsaɪd	kɔɪnsaɪdɪŋ	V;V.PTCP;PRS	coincide	coinciding
kɛmp	kɛmpt	V;PST	kemp	kemped
kɛmp	kɛmpt	V;V.PTCP;PST	kemp	kemped
kɛmp	kɛmpɪŋ	V;V.PTCP;PRS	kemp	kemping
kɛmp	kɛmps	V;3;SG;PRS	kemp	kemps
kɛmp	kɛmp	V;NFIN	kemp	kemp
kɛn	kɛnd	V;PST	ken	kenned
kɛn	kɛnd	V;V.PTCP;PST	ken	kenned
kɛn	kɛnɪŋ	V;V.PTCP;PRS	ken	kenning
kɛn	kɛnz	V;3;SG;PRS	ken	kens
kɛn	kɛnt	V;PST	ken	kent
kɛn	kɛnt	V;V.PTCP;PST	ken	kent
kɛn	kɛn	V;NFIN	ken	ken
kɛnəl	kɛnəld	V;PST	kennel	kenneled
kɛnəl	kɛnəld	V;V.PTCP;PST	kennel	kenneled
kɛnəl	kɛnəlɪŋ	V;V.PTCP;PRS	kennel	kenneling
kɛnəl	kənɛld	V;PST	kennel	kennelled
kɛnəl	kənɛld	V;V.PTCP;PST	kennel	kennelled
kɛnəl	kɛnəlɪŋ	V;V.PTCP;PRS	kennel	kennelling
kɛnəl	kɛnəlz	V;3;SG;PRS	kennel	kennels
kɛnəl	kɛnəl	V;NFIN	kennel	kennel
kɛtəl	kɛtəld	V;PST	kettle	kettled
kɛtəl	kɛtəld	V;V.PTCP;PST	kettle	kettled
kɛtəl	kɛtl̩z	V;3;SG;PRS	kettle	kettles
kɛtəl	kɛtəl	V;NFIN	kettle	kettle
kɛtəl	kɛtəlɪŋ	V;V.PTCP;PRS	kettle	kettling
kɛtʃ	kætʃɪz	V;3;SG;PRS	catch	catches
kɛtʃ	kætʃɪŋ	V;V.PTCP;PRS	catch	catching
kɛtʃ	kɛtʃ	V;NFIN	catch	catch
kɛtʃ	kɔːt	V;PST	catch	caught
kɛtʃ	kɔːt	V;V.PTCP;PST	catch	caught
kɛtʃʌp	kɛtʃʌpt	V;PST	ketchup	ketchupped
kɛtʃʌp	kɛtʃʌpt	V;V.PTCP;PST	ketchup	ketchupped
kɛtʃʌp	kɛtʃʌpɪŋ	V;V.PTCP;PRS	ketchup	ketchupping
kɛtʃʌp	kɛtʃʌps	V;3;SG;PRS	ketchup	ketchups
kɛtʃʌp	kɛtʃʌp	V;NFIN	ketchup	ketchup
kɛəɹ	kɛɹd	V;PST	care	cared
kɛəɹ	kɛɹd	V;V.PTCP;PST	care	cared
kɛəɹ	kɛəɹz	V;3;SG;PRS	care	cares
kɛəɹ	kɛəɹ	V;NFIN	care	care
kɛəɹ	kɛɹɪŋ	V;V.PTCP;PRS	care	caring
kɛɡ	kɛɡd	V;PST	keg	kegged
kɛɡ	kɛɡd	V;V.PTCP;PST	keg	kegged
kɛɡ	kɛɡɪŋ	V;V.PTCP;PRS	keg	kegging
kɛɡ	kɛɡz	V;3;SG;PRS	keg	kegs
kɛɡ	kɛɡ	V;NFIN	keg	keg
kɛɹ	t͡ʃɛɹd	V;PST	char	chared
kɛɹ	t͡ʃɛɹd	V;V.PTCP;PST	char	chared
kɛɹ	t͡ʃɛɹɪŋ	V;V.PTCP;PRS	char	charing
kɛɹ	tʃɑɹd	V;PST	char	charred
kɛɹ	tʃɑɹd	V;V.PTCP;PST	char	charred
kɛɹ	t͡ʃɛɹɪŋ	V;V.PTCP;PRS	char	charring
kɛɹ	tʃɑɹz	V;3;SG;PRS	char	chars
kɛɹ	kɛɹ	V;NFIN	char	char
kɛɹi	kɛɹid	V;PST	carry	carried
kɛɹi	kɛɹid	V;V.PTCP;PST	carry	carried
kɛɹi	kɛɹiz	V;3;SG;PRS	carry	carries
kɛɹi	kɛɹiɪŋ	V;V.PTCP;PRS	carry	carrying
kɛɹi	kɛɹi	V;NFIN	carry	carry
kɛɹəktəɹaɪz	kɛɹəktəɹaɪzd	V;PST	characterize	characterized
kɛɹəktəɹaɪz	kɛɹəktəɹaɪzd	V;V.PTCP;PST	characterize	characterized
kɛɹəktəɹaɪz	kɛɹəktəɹaɪzɪz	V;3;SG;PRS	characterize	characterizes
kɛɹəktəɹaɪz	kɛɹəktəɹaɪz	V;NFIN	characterize	characterize
kɛɹəktəɹaɪz	kɛɹəktəɹaɪzɪŋ	V;V.PTCP;PRS	characterize	characterizing
kɛɹəktɚ	kɛɹəktɚd	V;PST	character	charactered
kɛɹəktɚ	kɛɹəktɚd	V;V.PTCP;PST	character	charactered
kɛɹəktɚ	kɛɹəktəɹɪŋ	V;V.PTCP;PRS	character	charactering
kɛɹəktɚ	kɛɹəktɚz	V;3;SG;PRS	character	characters
kɛɹəktɚ	kɛɹəktɚ	V;NFIN	character	character
kɝb	kɝbɛd	V;PST	curb	curbed
kɝb	kɝbɛd	V;V.PTCP;PST	curb	curbed
kɝb	kɝbɪŋ	V;V.PTCP;PRS	curb	curbing
kɝb	kɝbz	V;3;SG;PRS	curb	curbs
kɝb	kɝb	V;NFIN	curb	curb
kɝl	kɝld	V;PST	curl	curled
kɝl	kɝld	V;V.PTCP;PST	curl	curled
kɝl	kɝlɪŋ	V;V.PTCP;PRS	curl	curling
kɝl	kɝlz	V;3;SG;PRS	curl	curls
kɝl	kɝl	V;NFIN	curl	curl
kɝn	kɝnd	V;PST	kern	kerned
kɝn	kɝnd	V;V.PTCP;PST	kern	kerned
kɝn	kɝnɪŋ	V;V.PTCP;PRS	kern	kerning
kɝn	kɝnz	V;3;SG;PRS	kern	kerns
kɝn	kɝn	V;NFIN	kern	kern
kɝs	kɝst	V;PST	curse	cursed
kɝs	kɝst	V;V.PTCP;PST	curse	cursed
kɝs	kɝsɪz	V;3;SG;PRS	curse	curses
kɝs	kɝs	V;NFIN	curse	curse
kɝs	kɝsɪŋ	V;V.PTCP;PRS	curse	cursing
kɝs	kɝst	V;PST	curse	curst
kɝs	kɝst	V;V.PTCP;PST	curse	curst
kɝsɚ	kʌɹsəɹd	V;PST	cursor	cursored
kɝsɚ	kʌɹsəɹd	V;V.PTCP;PST	cursor	cursored
kɝsɚ	kɝsəɹɪŋ	V;V.PTCP;PRS	cursor	cursoring
kɝsɚ	kɝsɚz	V;3;SG;PRS	cursor	cursors
kɝsɚ	kɝsɚ	V;NFIN	cursor	cursor
kɝtn̩	kɚteɪnd	V;PST	curtain	curtained
kɝtn̩	kɚteɪnd	V;V.PTCP;PST	curtain	curtained
kɝtn̩	kɝteɪnɪŋ	V;V.PTCP;PRS	curtain	curtaining
kɝtn̩	kɚteɪnz	V;3;SG;PRS	curtain	curtains
kɝtn̩	kɝtn̩	V;NFIN	curtain	curtain
kɝtəsi	kɔːɹtɪzid	V;PST	courtesy	courtesied
kɝtəsi	kɔːɹtɪzid	V;V.PTCP;PST	courtesy	courtesied
kɝtəsi	kɝtɪsiz	V;3;SG;PRS	courtesy	courtesies
kɝtəsi	kɔːɹtɪziɪŋ	V;V.PTCP;PRS	courtesy	courtesying
kɝtəsi	kɝtəsi	V;NFIN	courtesy	courtesy
kɝv	kɝvd	V;PST	curve	curved
kɝv	kɝvd	V;V.PTCP;PST	curve	curved
kɝv	kɝvz	V;3;SG;PRS	curve	curves
kɝv	kɝv	V;NFIN	curve	curve
kɝv	kɝvɪŋ	V;V.PTCP;PRS	curve	curving
kɝɹɪdʒ	kʌɹɪdʒd	V;PST	courage	couraged
kɝɹɪdʒ	kʌɹɪdʒd	V;V.PTCP;PST	courage	couraged
kɝɹɪdʒ	kɝɹɪdʒɪz	V;3;SG;PRS	courage	courages
kɝɹɪdʒ	kɝɹɪdʒ	V;NFIN	courage	courage
kɝɹɪdʒ	kɝɹɪdʒɪŋ	V;V.PTCP;PRS	courage	couraging
kɪd	kɪdɪd	V;PST	kid	kidded
kɪd	kɪdɪd	V;V.PTCP;PST	kid	kidded
kɪd	kɪdɪŋ	V;V.PTCP;PRS	kid	kidding
kɪd	kɪdz	V;3;SG;PRS	kid	kids
kɪd	kɪd	V;NFIN	kid	kid
kɪdnæp	kɪdneɪpt	V;PST	kidnap	kidnaped
kɪdnæp	kɪdneɪpt	V;V.PTCP;PST	kidnap	kidnaped
kɪdnæp	kɪdneɪpɪŋ	V;V.PTCP;PRS	kidnap	kidnaping
kɪdnæp	kɪdnæpt	V;PST	kidnap	kidnapped
kɪdnæp	kɪdnæpt	V;V.PTCP;PST	kidnap	kidnapped
kɪdnæp	kɪdnæpɪŋ	V;V.PTCP;PRS	kidnap	kidnapping
kɪdnæp	kɪdnæps	V;3;SG;PRS	kidnap	kidnaps
kɪdnæp	kɪdnæp	V;NFIN	kidnap	kidnap
kɪk	kɪkt	V;PST	kick	kicked
kɪk	kɪkt	V;V.PTCP;PST	kick	kicked
kɪk	kɪkɪŋ	V;V.PTCP;PRS	kick	kicking
kɪk	kɪks	V;3;SG;PRS	kick	kicks
kɪk	kɪk	V;NFIN	kick	kick
kɪl	kɪld	V;PST	kill	killed
kɪl	kɪld	V;V.PTCP;PST	kill	killed
kɪl	kɪlɪŋ	V;V.PTCP;PRS	kill	killing
kɪl	kɪlz	V;3;SG;PRS	kill	kills
kɪl	kɪl	V;NFIN	kill	kill
kɪln	kɪlnd	V;PST	kiln	kilned
kɪln	kɪlnd	V;V.PTCP;PST	kiln	kilned
kɪln	kɪlnɪŋ	V;V.PTCP;PRS	kiln	kilning
kɪln	kɪlnz	V;3;SG;PRS	kiln	kilns
kɪln	kɪln	V;NFIN	kiln	kiln
kɪndl̩	kɪndl̩d	V;PST	kindle	kindled
kɪndl̩	kɪndl̩d	V;V.PTCP;PST	kindle	kindled
kɪndl̩	kɪndl̩z	V;3;SG;PRS	kindle	kindles
kɪndl̩	kɪndl̩	V;NFIN	kindle	kindle
kɪndl̩	kɪndlɪŋ	V;V.PTCP;PRS	kindle	kindling
kɪp	kɪpt	V;PST	kip	kipped
kɪp	kɪpt	V;V.PTCP;PST	kip	kipped
kɪp	kɪpɪŋ	V;V.PTCP;PRS	kip	kipping
kɪp	kɪps	V;3;SG;PRS	kip	kips
kɪp	kɪp	V;NFIN	kip	kip
kɪs	kɪst	V;PST	kiss	kissed
kɪs	kɪst	V;V.PTCP;PST	kiss	kissed
kɪs	kɪsɪz	V;3;SG;PRS	kiss	kisses
kɪs	kɪsɪŋ	V;V.PTCP;PRS	kiss	kissing
kɪs	kɪs	V;NFIN	kiss	kiss
kɪt	kɪts	V;3;SG;PRS	kit	kits
kɪt	kɪtɪd	V;PST	kit	kitted
kɪt	kɪtɪd	V;V.PTCP;PST	kit	kitted
kɪt	kɪtɪŋ	V;V.PTCP;PRS	kit	kitting
kɪt	kɪt	V;NFIN	kit	kit
kɪtən	kɪtənd	V;PST	kitten	kittened
kɪtən	kɪtənd	V;V.PTCP;PST	kitten	kittened
kɪtən	kɪtənɪŋ	V;V.PTCP;PRS	kitten	kittening
kɪtən	kɪtənz	V;3;SG;PRS	kitten	kittens
kɪtən	kɪtən	V;NFIN	kitten	kitten
kɪŋ	kɪŋɡd	V;PST	king	kinged
kɪŋ	kɪŋɡd	V;V.PTCP;PST	king	kinged
kɪŋ	kɪŋɪŋ	V;V.PTCP;PRS	king	kinging
kɪŋ	kɪŋz	V;3;SG;PRS	king	kings
kɪŋ	kɪŋ	V;NFIN	king	king
kɹaɪ	kɹaɪd	V;PST	cry	cried
kɹaɪ	kɹaɪd	V;V.PTCP;PST	cry	cried
kɹaɪ	kɹaɪz	V;3;SG;PRS	cry	cries
kɹaɪ	kɹaɪɪŋ	V;V.PTCP;PRS	cry	crying
kɹaɪ	kɹaɪ	V;NFIN	cry	cry
kɹaɪm	kɹaɪmd	V;PST	crime	crimed
kɹaɪm	kɹaɪmd	V;V.PTCP;PST	crime	crimed
kɹaɪm	kɹaɪmz	V;3;SG;PRS	crime	crimes
kɹaɪm	kɹaɪm	V;NFIN	crime	crime
kɹaɪm	kɹaɪmɪŋ	V;V.PTCP;PRS	crime	criming
kɹaɪtik	kɹɪtɪkt	V;PST	critique	critiqued
kɹaɪtik	kɹɪtɪkt	V;V.PTCP;PST	critique	critiqued
kɹaɪtik	kɹɪtɪks	V;3;SG;PRS	critique	critiques
kɹaɪtik	kɹaɪtik	V;NFIN	critique	critique
kɹaɪtik	kɹɪtɪkɪŋ	V;V.PTCP;PRS	critique	critiquing
kɹaʊd	kɹaʊdɪd	V;PST	crowd	crowded
kɹaʊd	kɹaʊdɪd	V;V.PTCP;PST	crowd	crowded
kɹaʊd	kɹaʊdɪŋ	V;V.PTCP;PRS	crowd	crowding
kɹaʊd	kɹaʊdz	V;3;SG;PRS	crowd	crowds
kɹaʊd	kɹaʊd	V;NFIN	crowd	crowd
kɹaʊt͡ʃ	kɹaʊtʃt	V;PST	crouch	crouched
kɹaʊt͡ʃ	kɹaʊtʃt	V;V.PTCP;PST	crouch	crouched
kɹaʊt͡ʃ	kɹaʊtʃɪz	V;3;SG;PRS	crouch	crouches
kɹaʊt͡ʃ	kɹaʊtʃɪŋ	V;V.PTCP;PRS	crouch	crouching
kɹaʊt͡ʃ	kɹaʊt͡ʃ	V;NFIN	crouch	crouch
kɹeɪn	kɹeɪnd	V;PST	crane	craned
kɹeɪn	kɹeɪnd	V;V.PTCP;PST	crane	craned
kɹeɪn	kɹeɪnz	V;3;SG;PRS	crane	cranes
kɹeɪn	kɹeɪn	V;NFIN	crane	crane
kɹeɪn	kɹeɪnɪŋ	V;V.PTCP;PRS	crane	craning
kɹeɪt	kɹeɪtɪd	V;PST	crate	crated
kɹeɪt	kɹeɪtɪd	V;V.PTCP;PST	crate	crated
kɹeɪt	kɹeɪts	V;3;SG;PRS	crate	crates
kɹeɪt	kɹeɪt	V;NFIN	crate	crate
kɹeɪt	kɹeɪtɪŋ	V;V.PTCP;PRS	crate	crating
kɹeɪtɚ	kɹeɪtɚd	V;PST	crater	cratered
kɹeɪtɚ	kɹeɪtɚd	V;V.PTCP;PST	crater	cratered
kɹeɪtɚ	kɹeɪtəɹɪŋ	V;V.PTCP;PRS	crater	cratering
kɹeɪtɚ	kɹeɪtɚz	V;3;SG;PRS	crater	craters
kɹeɪtɚ	kɹeɪtɚ	V;NFIN	crater	crater
kɹeɪv	kɹeɪvd	V;PST	crave	craved
kɹeɪv	kɹeɪvd	V;V.PTCP;PST	crave	craved
kɹeɪv	kɹeɪvz	V;3;SG;PRS	crave	craves
